conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.8461E+18,Tue Oct 15 08:00:11 +0000 2024,6,/jbrfess/ yukk join buat yang kepo gimana caranya ngatasin burnout sama anxiety waktu kuliah bisa join balance ya tgl 20 okt di fk unej ada ahli yang terpercaya boleh nanya sepuasnya https://t.co/yGo7wOrAj0,1.8461E+18,https://pbs.twimg.com/media/GZ6pA4rWcAAwmht.jpg,,in,,1,5,0,https://x.com/undefined/status/1846098734209236994,1.18869E+18,
1.84197E+18,Fri Oct 04 02:04:05 +0000 2024,3,jadi waktu masuk kuliah tuh mereka di univ yg sama tapi they compete with eo krn beda fakultas. buat seleksi nudc di tahun pertama mereka saingan bngt tuh dgn tingkah tengil dan tengsinnya si yudha nantangin si saphiro yg slowly burnout sama debate.,1.84202E+18,,fluctuius,in,,0,1,0,https://x.com/undefined/status/1842022849361649739,1.74784E+18,
1.83657E+18,Thu Sep 19 02:17:54 +0000 2024,2,@tanyarlfes bayar uang kuliah pake paylater+tugas bejibun apa ga burnout tuu,1.83659E+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1836590510414471508,1.28505E+18,
1.83486E+18,Sat Sep 14 07:53:12 +0000 2024,3,gatau ya apa ini efek burnout kuliah trs pas akhirnya dapet kesempatan buat jalan kaki santai ngeliatin kehidupan orang lain yg beda sama pemandangan biasanya (pd sibuk magang kepanitiaan organisasi etc) rasanya bnr tenang dan nyaman bgt..,1.83486E+18,,lostofyourlife,in,,0,1,0,https://x.com/undefined/status/1834862952077574222,1.58748E+18,
1.83466E+18,Fri Sep 13 18:33:49 +0000 2024,3,𓂃 ࣪˖ ִֶָ𐀔 13 September 2024 𓂃 ࣪˖ ִֶָ𐀔 Sebelum sibuk kuliah aku harus perbanyak posting progress (takut burnout) dalam progress belajar aku lbe dan pkpm emang lebih mendominasi sih tapi subtest lain tetep jadi selingan ga lupa selalu ditemani lagu sayangkuu ⁠*⁠。 https://t.co/9OGdlpS043,1.83466E+18,https://pbs.twimg.com/media/GXYHKa0bsAA06ri.jpg,,in,,0,0,0,https://x.com/undefined/status/1834661782377709657,1.20908E+18,
1.83027E+18,Sun Sep 01 15:59:06 +0000 2024,2,Hari ini jalan-jalan dapet hampir 12 ribu langkah. Tadi sambil jalan ngelamun mikirin kuliah sampe kaki gw masuk ke got. Tesis gw ga kelar² karena burnout parah. Dan tahun depan kalo ga segera kelar gw akan di DO. Udah pasrah skrg. Bsk mau mati yaudah mati aja lah https://t.co/BHpv48knFC,1.83027E+18,https://pbs.twimg.com/media/GWZwrS1awAANH_5.jpg,,in,,0,1,1,https://x.com/undefined/status/1830274189770862613,1.40527E+18,
1.83025E+18,Sun Sep 01 14:07:34 +0000 2024,5, siap ecel selamat berpusing ria kuliah kembali seng jangan lupa jaga kesehatan dan minum vitamin ya kalau udah totally burnout jgn lupa healing dan istirahat sebentar okey? kesehatan mu &gt;&gt;&gt; segalanya #axelots https://t.co/MsV8u2PCR5,1.83025E+18,https://pbs.twimg.com/media/GWZXJT6bwAAUEMt.jpg,,in,,0,0,0,https://x.com/undefined/status/1830246123958657093,1.79573E+18,
1.82759E+18,Sun Aug 25 06:31:03 +0000 2024,3,breaking up with someone garagara gadikabarin soalnya sibuk chasing each own dreams untuk jadi orang mapan di tengah gempuran susahnya cari kerja dan burnout kuliah di lingkungan pendidikan yang nyebelin juga lama lama salah pemerintah sih kayanya,1.82759E+18,,,in,,0,1,0,https://x.com/undefined/status/1827594521066230047,9.34034E+17,
1.82515E+18,Sun Aug 18 12:24:21 +0000 2024,68,@kdrama_menfess soal Seokryu udhdijelasin pake bahasa CPU overheat....jenuh burnout abis kuliah dia ga ada kesempatan buat istirahat. Langsung kerja langsung mau nikah. Seunghyo bisa nebak kalo boong ya krn mereka dah kayak anak kembar yg dari kecil bareng. Jadi udh tau sifat masing2.,1.82515E+18,,kdrama_menfess,in,,0,0,0,https://x.com/undefined/status/1825146714791223620,2241586044,
1.82473E+18,Sat Aug 17 08:49:38 +0000 2024,146,Gw bingung kalau disuruh cerita gada templatenya jadi gw paling kasih garis besarnya kali ya 2016-2020 ambis kuliah dpt beasiswa part time sambil kirim bulanan ke ortu. Duit beasiswa 800rb part time pertengahan kuliah 2jt per bulan sampe pas lulus 3.5jt per bulan. Tabungan,1.82473E+18,,,in,,0,14,1,https://x.com/undefined/status/1824730294978744725,322494109,
